date,open,high,low,close,volume,adjclose
# num of rows: 575
2019-02-21 00:00:00.000,277.70001220703125,278.1000061035156,276.3500061035156,277.4200134277344,64214700,266.40069580078125
2019-02-22 00:00:00.000,278.1099853515625,279.3599853515625,277.3999938964844,279.1400146484375,78114600,268.0523376464844
2019-02-25 00:00:00.000,280.7300109863281,281.30999755859375,279.42999267578125,279.5199890136719,69030700,268.417236328125
2019-02-26 00:00:00.000,279.1300048828125,280.29998779296875,278.8999938964844,279.32000732421875,56844100,268.2251892089844
2019-02-27 00:00:00.000,278.5199890136719,279.5899963378906,277.4800109863281,279.20001220703125,56921600,268.10992431640625
2019-02-28 00:00:00.000,278.9599914550781,279.45001220703125,278.32000732421875,278.67999267578125,69268300,267.61053466796875
2019-03-01 00:00:00.000,280.44000244140625,280.8800048828125,278.82000732421875,280.4200134277344,78880500,269.2815246582031
2019-03-04 00:00:00.000,281.6000061035156,281.8699951171875,276.8399963378906,279.3999938964844,106494600,268.302001953125
2019-03-05 00:00:00.000,279.5400085449219,279.760009765625,278.4100036621094,279.0199890136719,59114600,267.93707275390625
2019-03-06 00:00:00.000,279.1499938964844,279.1600036621094,276.9700012207031,277.3299865722656,75039800,266.3142395019531
2019-03-07 00:00:00.000,276.8299865722656,276.989990234375,274.07000732421875,275.010009765625,94885100,264.0863342285156
2019-03-08 00:00:00.000,272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,85795800,263.5581970214844
2019-03-11 00:00:00.000,275.260009765625,278.6199951171875,275.2300109863281,278.44000244140625,65098900,267.380126953125
2019-03-12 00:00:00.000,279.05999755859375,280.07000732421875,278.8500061035156,279.489990234375,79667500,268.3883972167969
2019-03-13 00:00:00.000,280.4800109863281,282.3800048828125,280.29998779296875,281.3399963378906,80639200,270.16497802734375
2019-03-14 00:00:00.000,281.3699951171875,281.8399963378906,280.6700134277344,281.1600036621094,67518400,269.9920349121094
2019-03-15 00:00:00.000,0.0,0.0,0.0,0.0,0,0.0
2019-03-15 00:00:00.000,280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,81309000,271.3260192871094
2019-03-18 00:00:00.000,281.54998779296875,282.6600036621094,281.29998779296875,282.3299865722656,62199800,272.309814453125
2019-03-19 00:00:00.000,283.510009765625,284.3599853515625,281.4100036621094,282.3999938964844,90268100,272.3773193359375
2019-03-20 00:00:00.000,282.1600036621094,283.5,280.32000732421875,281.54998779296875,84609200,271.5574645996094
2019-03-21 00:00:00.000,280.6400146484375,285.17999267578125,280.5899963378906,284.7300109863281,79550400,274.6246643066406
2019-03-22 00:00:00.000,283.2200012207031,283.79998779296875,279.17999267578125,279.25,122659300,269.3391418457031
2019-03-25 00:00:00.000,278.8699951171875,280.19000244140625,277.6400146484375,279.0400085449219,85575200,269.1365661621094
2019-03-26 00:00:00.000,280.989990234375,282.17999267578125,279.55999755859375,281.1199951171875,68125900,271.14276123046875
2019-03-27 00:00:00.000,281.1099853515625,281.760009765625,277.92999267578125,279.6499938964844,72224700,269.7248840332031
2019-03-28 00:00:00.000,280.3500061035156,281.2099914550781,279.07000732421875,280.7099914550781,56238500,270.74725341796875
2019-03-29 00:00:00.000,282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,82186800,272.4544982910156
2019-04-01 00:00:00.000,284.70001220703125,286.1600036621094,284.3999938964844,285.8299865722656,77617900,275.68560791015625
2019-04-02 00:00:00.000,286.0400085449219,286.2300109863281,285.0899963378906,285.9700012207031,40070400,275.8206481933594
2019-04-03 00:00:00.000,287.32000732421875,287.760009765625,285.75,286.4200134277344,68243200,276.2546691894531
2019-04-04 00:00:00.000,286.7799987792969,287.4599914550781,286.010009765625,287.17999267578125,48997500,276.9876708984375
2019-04-05 00:00:00.000,287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,58621700,278.3283386230469
2019-04-08 00:00:00.000,288.1000061035156,288.9100036621094,287.3699951171875,288.7900085449219,53566300,278.5405578613281
2019-04-09 00:00:00.000,287.7200012207031,288.0799865722656,286.70001220703125,287.30999755859375,66142300,277.1130676269531
2019-04-10 00:00:00.000,287.7699890136719,288.3900146484375,287.30999755859375,288.2900085449219,52601500,278.0583190917969
2019-04-11 00:00:00.000,288.8299865722656,288.8399963378906,287.5799865722656,288.2099914550781,55093100,277.98114013671875
2019-04-12 00:00:00.000,290.0,290.4700012207031,288.260009765625,290.1600036621094,69727800,279.8619384765625
2019-04-15 00:00:00.000,290.239990234375,290.3500061035156,289.0799865722656,289.9700012207031,49596700,279.6786193847656
2019-04-16 00:00:00.000,290.95001220703125,291.010009765625,289.5,290.1600036621094,52153200,279.8619384765625
2019-04-17 00:00:00.000,291.3999938964844,291.42999267578125,288.989990234375,289.45001220703125,58268300,279.1771240234375
2019-04-18 00:00:00.000,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,68708500,279.7268981933594
2019-04-22 00:00:00.000,289.1700134277344,290.44000244140625,289.07000732421875,290.2699890136719,40160100,279.96795654296875
2019-04-23 00:00:00.000,290.67999267578125,293.1400146484375,290.4200134277344,292.8800048828125,52246600,282.4853515625
2019-04-24 00:00:00.000,292.7900085449219,293.1600036621094,292.07000732421875,292.2300109863281,50392900,281.8584289550781
2019-04-25 00:00:00.000,292.1199951171875,292.7799987792969,290.7300109863281,292.04998779296875,57770900,281.6848449707031
2019-04-26 00:00:00.000,292.1000061035156,293.489990234375,291.239990234375,293.4100036621094,50916400,282.99658203125
2019-04-29 00:00:00.000,293.510009765625,294.45001220703125,293.4100036621094,293.8699951171875,57197700,283.4402160644531
2019-04-30 00:00:00.000,293.489990234375,294.3399963378906,291.9200134277344,294.0199890136719,81111700,283.58489990234375
2019-05-01 00:00:00.000,294.7200012207031,294.95001220703125,291.79998779296875,291.80999755859375,71671900,281.453369140625
2019-05-02 00:00:00.000,291.67999267578125,292.70001220703125,289.5199890136719,291.17999267578125,65030200,280.8456726074219
2019-05-03 00:00:00.000,292.82000732421875,294.3399963378906,291.29998779296875,294.0299987792969,56543700,283.5945739746094
2019-05-06 00:00:00.000,289.25,293.30999755859375,288.8999938964844,292.82000732421875,107198100,282.4275207519531
2019-05-07 00:00:00.000,290.1499938964844,290.80999755859375,285.80999755859375,287.92999267578125,144729900,277.7110290527344
2019-05-08 00:00:00.000,287.5299987792969,289.42999267578125,286.8699951171875,287.5299987792969,91568300,277.32525634765625
2019-05-09 00:00:00.000,285.2300109863281,287.3299865722656,283.29998779296875,286.6600036621094,103471100,276.48614501953125
2019-05-10 00:00:00.000,285.6199951171875,288.94000244140625,282.29998779296875,288.1000061035156,112429300,277.87506103515625
2019-05-13 00:00:00.000,282.4200134277344,283.489990234375,279.92999267578125,280.8599853515625,127290500,270.8919677734375
2019-05-14 00:00:00.000,281.989990234375,285.1000061035156,281.8500061035156,283.3999938964844,77003200,273.3418273925781
2019-05-15 00:00:00.000,281.5899963378906,285.7699890136719,281.3599853515625,285.05999755859375,73956400,274.9429016113281
2019-05-16 00:00:00.000,285.8399963378906,289.2099914550781,285.760009765625,287.70001220703125,76749600,277.4892272949219
2019-05-17 00:00:00.000,285.1400146484375,288.6000061035156,285.1199951171875,285.8399963378906,100353000,275.6951904296875
2019-05-20 00:00:00.000,284.05999755859375,285.9599914550781,283.1199951171875,283.95001220703125,62877600,273.8723449707031
2019-05-21 00:00:00.000,285.8299865722656,286.92999267578125,285.54998779296875,286.510009765625,46847100,276.3414306640625
2019-05-22 00:00:00.000,285.45001220703125,286.69000244140625,285.1000061035156,285.6300048828125,49482500,275.49267578125
2019-05-23 00:00:00.000,283.1600036621094,283.2099914550781,280.57000732421875,282.1400146484375,98733800,272.12652587890625
2019-05-24 00:00:00.000,283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,55268100,272.74383544921875
2019-05-28 00:00:00.000,283.0899963378906,284.1499938964844,280.1300048828125,280.1499938964844,70029400,270.2071533203125
2019-05-29 00:00:00.000,278.9100036621094,279.3599853515625,276.7099914550781,278.2699890136719,104972900,268.3939514160156
2019-05-30 00:00:00.000,279.1099853515625,280.0400085449219,277.80999755859375,279.0299987792969,62523800,269.1269226074219
2019-05-31 00:00:00.000,276.20001220703125,277.1199951171875,275.239990234375,275.2699890136719,86862800,265.5003967285156
2019-06-03 00:00:00.000,275.30999755859375,276.54998779296875,273.0899963378906,274.57000732421875,96428000,264.8251953125
2019-06-04 00:00:00.000,277.1199951171875,280.67999267578125,276.6199951171875,280.5299987792969,77231900,270.57366943359375
2019-06-05 00:00:00.000,282.3299865722656,282.989990234375,280.32000732421875,282.9599914550781,71169700,272.9174499511719
2019-06-06 00:00:00.000,283.2900085449219,285.54998779296875,282.57000732421875,284.79998779296875,69430400,274.6921081542969
2019-06-07 00:00:00.000,285.92999267578125,288.8500061035156,285.739990234375,287.6499938964844,74272200,277.44097900390625
2019-06-10 00:00:00.000,289.3699951171875,290.82000732421875,288.8699951171875,288.9700012207031,60799100,278.714111328125
2019-06-11 00:00:00.000,290.989990234375,291.3999938964844,288.17999267578125,288.8999938964844,58641300,278.6466369628906
2019-06-12 00:00:00.000,288.6400146484375,289.260009765625,287.82000732421875,288.3900146484375,47096300,278.1547546386719
2019-06-13 00:00:00.000,289.3999938964844,289.9800109863281,288.6199951171875,289.5799865722656,48945200,279.3024597167969
2019-06-14 00:00:00.000,289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,52324700,278.9938659667969
2019-06-17 00:00:00.000,289.5199890136719,290.2200012207031,289.17999267578125,289.3699951171875,39205700,279.1000061035156
2019-06-18 00:00:00.000,291.3900146484375,293.57000732421875,290.989990234375,292.3999938964844,85434800,282.0224304199219
2019-06-19 00:00:00.000,292.54998779296875,293.6499938964844,291.4700012207031,293.05999755859375,78674400,282.65899658203125
2019-06-20 00:00:00.000,296.0400085449219,296.30999755859375,293.1300048828125,295.8599853515625,116570000,285.3595886230469
2019-06-21 00:00:00.000,0.0,0.0,0.0,0.0,0,0.0
2019-06-21 00:00:00.000,294.1300048828125,295.5199890136719,293.760009765625,294.0,83309500,284.94482421875
2019-06-24 00:00:00.000,294.2300109863281,294.5799865722656,293.4700012207031,293.6400146484375,47582700,284.5959167480469
2019-06-25 00:00:00.000,293.70001220703125,293.7300109863281,290.6400146484375,290.760009765625,82028700,281.8045654296875
2019-06-26 00:00:00.000,291.75,292.30999755859375,290.3500061035156,290.4700012207031,51584900,281.52349853515625
2019-06-27 00:00:00.000,291.30999755859375,292.05999755859375,290.8900146484375,291.5,40355200,282.52178955078125
2019-06-28 00:00:00.000,292.5799865722656,293.54998779296875,292.010009765625,293.0,59350900,283.9755859375
2019-07-01 00:00:00.000,296.67999267578125,296.9200134277344,294.3299865722656,295.6600036621094,78705600,286.5536804199219
2019-07-02 00:00:00.000,295.6099853515625,296.489990234375,294.67999267578125,296.42999267578125,61504500,287.29998779296875
2019-07-03 00:00:00.000,297.17999267578125,298.82000732421875,297.0199890136719,298.79998779296875,40898900,289.5969543457031
2019-07-05 00:00:00.000,297.44000244140625,298.6400146484375,296.010009765625,298.4599914550781,51677300,289.2674255371094
2019-07-08 00:00:00.000,297.010009765625,298.260009765625,296.2200012207031,296.82000732421875,45841800,287.677978515625
2019-07-09 00:00:00.000,295.5400085449219,297.5199890136719,295.4800109863281,297.19000244140625,41101300,288.0365295410156
2019-07-10 00:00:00.000,298.3699951171875,299.6600036621094,297.7799987792969,298.6099853515625,58448500,289.4128112792969
2019-07-11 00:00:00.000,299.32000732421875,299.5799865722656,298.20001220703125,299.30999755859375,50826100,290.0912170410156
2019-07-12 00:00:00.000,299.8500061035156,300.7300109863281,299.510009765625,300.6499938964844,40326000,291.3899841308594
2019-07-15 00:00:00.000,301.1300048828125,301.1300048828125,300.19000244140625,300.75,33900000,291.4868469238281
2019-07-16 00:00:00.000,300.6499938964844,300.8800048828125,299.44000244140625,299.7799987792969,36650100,290.54681396484375
2019-07-17 00:00:00.000,299.75,299.92999267578125,297.739990234375,297.739990234375,36036300,288.569580078125
2019-07-18 00:00:00.000,297.19000244140625,299.25,296.70001220703125,298.8299865722656,51392600,289.62603759765625
2019-07-19 00:00:00.000,300.0400085449219,300.07000732421875,296.9800109863281,297.1700134277344,58678600,288.01715087890625
2019-07-22 00:00:00.000,297.6099853515625,298.5,297.0400085449219,297.8999938964844,43638100,288.7246398925781
2019-07-23 00:00:00.000,299.1400146484375,300.0299987792969,298.2200012207031,300.0299987792969,44564500,290.7890930175781
2019-07-24 00:00:00.000,299.19000244140625,301.44000244140625,299.0899963378906,301.44000244140625,47213200,292.1556396484375
2019-07-25 00:00:00.000,300.94000244140625,301.0,299.1099853515625,300.0,55394100,290.760009765625
2019-07-26 00:00:00.000,300.760009765625,302.2300109863281,300.6199951171875,302.010009765625,45084100,292.7080383300781
2019-07-29 00:00:00.000,301.8800048828125,302.010009765625,300.8500061035156,301.4599914550781,38126500,292.17498779296875
2019-07-30 00:00:00.000,299.9100036621094,301.1700134277344,299.489990234375,300.7200012207031,45849000,291.45782470703125
2019-07-31 00:00:00.000,300.989990234375,301.20001220703125,295.20001220703125,297.42999267578125,104245200,288.2691650390625
2019-08-01 00:00:00.000,297.6000061035156,300.8699951171875,293.9599914550781,294.8399963378906,142646600,285.7589416503906
2019-08-02 00:00:00.000,293.8500061035156,294.1199951171875,290.8999938964844,292.6199951171875,116749700,283.6073303222656
2019-08-05 00:00:00.000,288.0899963378906,288.2099914550781,281.7200012207031,283.82000732421875,178745400,275.078369140625
2019-08-06 00:00:00.000,285.9100036621094,288.0400085449219,284.2799987792969,287.79998779296875,120711700,278.9357604980469
2019-08-07 00:00:00.000,284.3999938964844,288.82000732421875,282.0400085449219,287.9700012207031,140572300,279.1005554199219
2019-08-08 00:00:00.000,289.6199951171875,293.6199951171875,289.010009765625,293.6199951171875,87713900,284.57647705078125
2019-08-09 00:00:00.000,292.5799865722656,293.239990234375,289.6499938964844,291.6199951171875,93730000,282.6380615234375
2019-08-12 00:00:00.000,289.9599914550781,291.6099853515625,287.0199890136719,288.07000732421875,65527600,279.1974792480469
2019-08-13 00:00:00.000,287.739990234375,294.1499938964844,287.3599853515625,292.54998779296875,94299800,283.5393981933594
2019-08-14 00:00:00.000,288.07000732421875,288.739990234375,283.760009765625,283.8999938964844,135622100,275.1558532714844
2019-08-15 00:00:00.000,284.8800048828125,285.6400146484375,282.3900146484375,284.6499938964844,99556600,275.8827819824219
2019-08-16 00:00:00.000,286.4800109863281,289.3299865722656,284.7099914550781,288.8500061035156,83018300,279.9533996582031
2019-08-19 00:00:00.000,292.19000244140625,293.0799865722656,291.44000244140625,292.3299865722656,53571800,283.32623291015625
2019-08-20 00:00:00.000,291.7699890136719,292.3599853515625,289.95001220703125,290.0899963378906,51596400,281.15521240234375
2019-08-21 00:00:00.000,292.4800109863281,292.8599853515625,291.7200012207031,292.45001220703125,49524700,283.4425354003906
2019-08-22 00:00:00.000,293.2300109863281,293.92999267578125,290.3999938964844,292.3599853515625,51666400,283.35528564453125
2019-08-23 00:00:00.000,290.9200134277344,292.760009765625,283.4700012207031,284.8500061035156,149161500,276.07659912109375
2019-08-26 00:00:00.000,287.2699890136719,288.0,285.5799865722656,288.0,72423800,279.1296081542969
2019-08-27 00:00:00.000,289.5400085449219,289.95001220703125,286.0299987792969,286.8699951171875,66668900,278.034423828125
2019-08-28 00:00:00.000,286.1400146484375,289.07000732421875,285.25,288.8900146484375,59696700,279.9922180175781
2019-08-29 00:00:00.000,291.7200012207031,293.1600036621094,290.6099853515625,292.5799865722656,57899400,283.5685119628906
2019-08-30 00:00:00.000,294.2200012207031,294.239990234375,291.4200134277344,292.45001220703125,62901200,283.4425354003906
2019-09-03 00:00:00.000,290.57000732421875,291.5799865722656,289.2699890136719,290.739990234375,69101400,281.7851867675781
2019-09-04 00:00:00.000,293.1400146484375,294.05999755859375,292.30999755859375,294.0400085449219,46887300,284.98358154296875
2019-09-05 00:00:00.000,296.7900085449219,298.8299865722656,294.0,297.82000732421875,83258100,288.6471252441406
2019-09-06 00:00:00.000,298.1700134277344,298.760009765625,297.4200134277344,298.04998779296875,49584300,288.8700866699219
2019-09-09 00:00:00.000,299.1400146484375,299.239990234375,297.1600036621094,298.20001220703125,51260300,289.0154113769531
2019-09-10 00:00:00.000,297.3599853515625,298.20001220703125,295.9700012207031,298.1300048828125,57947100,288.94757080078125
2019-09-11 00:00:00.000,298.4700012207031,300.3399963378906,297.75,300.25,68821100,291.0022888183594
2019-09-12 00:00:00.000,301.25,302.4599914550781,300.4100036621094,301.2900085449219,72908700,292.0102844238281
2019-09-13 00:00:00.000,301.7799987792969,302.1700134277344,300.67999267578125,301.0899963378906,62104800,291.8164367675781
2019-09-16 00:00:00.000,299.8399963378906,301.1400146484375,299.45001220703125,300.1600036621094,58191200,290.9150695800781
2019-09-17 00:00:00.000,299.94000244140625,301.0199890136719,299.75,300.9200134277344,41475500,291.65167236328125
2019-09-18 00:00:00.000,300.489990234375,301.2200012207031,298.239990234375,301.1000061035156,73375800,291.82611083984375
2019-09-19 00:00:00.000,301.5299987792969,302.6300048828125,300.7099914550781,301.0799865722656,76560500,291.80670166015625
2019-09-20 00:00:00.000,0.0,0.0,0.0,0.0,0,0.0
2019-09-20 00:00:00.000,300.3599853515625,300.6700134277344,297.4100036621094,298.2799987792969,89565000,290.4280090332031
2019-09-23 00:00:00.000,297.54998779296875,299.0,297.2699890136719,298.2099914550781,43476800,290.3598327636719
2019-09-24 00:00:00.000,299.4100036621094,299.8399963378906,294.80999755859375,295.8699951171875,94869400,288.08148193359375
2019-09-25 00:00:00.000,295.9599914550781,298.1099853515625,294.3299865722656,297.6199951171875,71854000,289.7853698730469
2019-09-26 00:00:00.000,297.6300048828125,297.8599853515625,295.45001220703125,297.0,56179700,289.18170166015625
2019-09-27 00:00:00.000,297.8299865722656,297.95001220703125,293.69000244140625,295.3999938964844,84746600,287.6238098144531
2019-09-30 00:00:00.000,295.9700012207031,297.54998779296875,295.9200134277344,296.7699890136719,51662400,288.957763671875
2019-10-01 00:00:00.000,297.739990234375,298.4599914550781,293.0,293.239990234375,88242400,285.5206298828125
2019-10-02 00:00:00.000,291.5,291.510009765625,286.6400146484375,288.05999755859375,122539500,280.47705078125
2019-10-03 00:00:00.000,287.80999755859375,290.45001220703125,284.82000732421875,290.4200134277344,85278800,282.7749328613281
2019-10-04 00:00:00.000,291.1400146484375,294.6300048828125,291.0799865722656,294.3500061035156,65091200,286.6014709472656
2019-10-07 00:00:00.000,293.4700012207031,295.260009765625,292.7699890136719,293.0799865722656,59610500,285.3648376464844
2019-10-08 00:00:00.000,291.0400085449219,291.8500061035156,288.489990234375,288.5299987792969,95708100,280.9346618652344
2019-10-09 00:00:00.000,290.75,292.29998779296875,290.05999755859375,291.2699890136719,62359400,283.6025390625
2019-10-10 00:00:00.000,291.17999267578125,294.2099914550781,291.0,293.239990234375,55296300,285.5206298828125
2019-10-11 00:00:00.000,296.2699890136719,298.739990234375,296.1400146484375,296.2799987792969,98720400,288.4806213378906
2019-10-14 00:00:00.000,295.92999267578125,296.6700134277344,295.57000732421875,295.95001220703125,40394800,288.1593322753906
2019-10-15 00:00:00.000,297.1000061035156,299.70001220703125,296.9700012207031,298.8800048828125,46754500,291.01220703125
2019-10-16 00:00:00.000,298.3699951171875,299.1600036621094,297.9200134277344,298.3999938964844,48928200,290.54486083984375
2019-10-17 00:00:00.000,299.67999267578125,300.239990234375,298.5199890136719,299.2799987792969,45736600,291.40167236328125
2019-10-18 00:00:00.000,298.69000244140625,299.3999938964844,297.0299987792969,297.9700012207031,64304000,290.12615966796875
2019-10-21 00:00:00.000,299.4200134277344,300.2099914550781,298.94000244140625,299.989990234375,39048600,292.09295654296875
2019-10-22 00:00:00.000,300.5799865722656,300.8999938964844,298.9100036621094,299.010009765625,48594700,291.13873291015625
2019-10-23 00:00:00.000,298.7300109863281,299.94000244140625,298.5,299.8800048828125,34352200,291.98590087890625
2019-10-24 00:00:00.000,300.9100036621094,301.07000732421875,299.4599914550781,300.3699951171875,35453100,292.4630126953125
2019-10-25 00:00:00.000,299.739990234375,302.20001220703125,299.67999267578125,301.6000061035156,45205400,293.6606140136719
2019-10-28 00:00:00.000,302.94000244140625,303.8500061035156,302.9100036621094,303.29998779296875,42147000,295.3158264160156
2019-10-29 00:00:00.000,303.0,304.2300109863281,302.8599853515625,303.2099914550781,44284900,295.2281799316406
2019-10-30 00:00:00.000,303.42999267578125,304.54998779296875,301.989990234375,304.1400146484375,49643900,296.1337585449219
2019-10-31 00:00:00.000,304.1300048828125,304.1300048828125,301.7300109863281,303.3299865722656,69053800,295.3450622558594
2019-11-01 00:00:00.000,304.9200134277344,306.19000244140625,304.739990234375,306.1400146484375,71141500,298.0811462402344
2019-11-04 00:00:00.000,307.8500061035156,308.0,306.9599914550781,307.3699951171875,60606900,299.2787170410156
2019-11-05 00:00:00.000,307.5899963378906,307.9200134277344,306.7099914550781,307.0299987792969,42933200,298.9476623535156
2019-11-06 00:00:00.000,307.0299987792969,307.3999938964844,306.05999755859375,307.1000061035156,46487100,299.01580810546875
2019-11-07 00:00:00.000,308.57000732421875,309.6499938964844,307.6600036621094,308.17999267578125,54272300,300.0674133300781
2019-11-08 00:00:00.000,307.79998779296875,309.0,307.0299987792969,308.94000244140625,49032100,300.80743408203125
2019-11-11 00:00:00.000,307.4200134277344,308.5400085449219,307.2699890136719,308.3500061035156,35797300,300.2329406738281
2019-11-12 00:00:00.000,308.75,309.989990234375,308.1499938964844,309.0,46484600,300.8657531738281
2019-11-13 00:00:00.000,307.9100036621094,309.5400085449219,307.6600036621094,309.1000061035156,53917700,300.9631652832031
2019-11-14 00:00:00.000,308.7900085449219,309.6400146484375,308.0899963378906,309.54998779296875,51219900,301.40130615234375
2019-11-15 00:00:00.000,311.0199890136719,311.8399963378906,310.260009765625,311.7900085449219,62023600,303.5823669433594
2019-11-18 00:00:00.000,311.5299987792969,312.2799987792969,311.0299987792969,312.0199890136719,49228000,303.8062744140625
2019-11-19 00:00:00.000,312.67999267578125,312.69000244140625,311.2200012207031,311.92999267578125,67804700,303.71868896484375
2019-11-20 00:00:00.000,311.2799987792969,311.8500061035156,309.05999755859375,310.7699890136719,79406200,302.5892333984375
2019-11-21 00:00:00.000,310.8900146484375,311.010009765625,309.3900146484375,310.2699890136719,54664700,302.10235595703125
2019-11-22 00:00:00.000,311.0899963378906,311.239990234375,309.8500061035156,310.9599914550781,44850200,302.77423095703125
2019-11-25 00:00:00.000,311.9800109863281,313.3699951171875,311.9800109863281,313.3699951171875,48647200,305.12078857421875
2019-11-26 00:00:00.000,313.4100036621094,314.2799987792969,313.05999755859375,314.0799865722656,37569000,305.81207275390625
2019-11-27 00:00:00.000,314.6099853515625,315.4800109863281,314.3699951171875,315.4800109863281,44444600,307.1752624511719
2019-11-29 00:00:00.000,314.8599853515625,315.1300048828125,314.05999755859375,314.30999755859375,36592700,306.0360107421875
2019-12-02 00:00:00.000,314.5899963378906,314.6600036621094,311.1700134277344,311.6400146484375,75767800,303.4363098144531
2019-12-03 00:00:00.000,308.6499938964844,309.6400146484375,307.1300048828125,309.54998779296875,73941700,301.40130615234375
2019-12-04 00:00:00.000,310.70001220703125,312.1199951171875,310.32000732421875,311.4599914550781,49080000,303.2610168457031
2019-12-05 00:00:00.000,312.2300109863281,312.25,310.5799865722656,312.0199890136719,40709000,303.8062744140625
2019-12-06 00:00:00.000,314.1199951171875,315.30999755859375,314.1099853515625,314.8699951171875,48927000,306.5812683105469
2019-12-09 00:00:00.000,314.44000244140625,315.17999267578125,313.79998779296875,313.8800048828125,34838500,305.6173400878906
2019-12-10 00:00:00.000,313.82000732421875,314.54998779296875,312.80999755859375,313.5299987792969,52649800,305.27655029296875
2019-12-11 00:00:00.000,314.0299987792969,314.70001220703125,313.44000244140625,314.4200134277344,53429100,306.14312744140625
